"","geneID","E_Oh43xB73_M_T2_1_B","E_Oh43xB73_M_T2_2_B","E_Oh43xB73_M_T2_3_B","E_Oh43xB73_M_T2_4_B","E_Oh43xB73_M_T2_5_B","E_B73_M_T2_1_B","E_B73_M_T2_2_B","E_B73_M_T2_3_B","E_B73_M_T2_4_B","E_B73_M_T2_5_B","E_Oh43_M_T2_1_O","E_Oh43xB73_M_T2_1_O","E_Oh43xB73_M_T2_2_O","E_Oh43xB73_M_T2_3_O","E_Oh43xB73_M_T2_4_O","E_Oh43xB73_M_T2_5_O","E_Oh43_M_T2_2_O","E_Oh43_M_T2_3_O","E_Oh43_M_T2_4_O","E_Oh43_M_T2_5_O"
"778","Zm00001eb036050",4.97515317021007,4.35413157685588,4.35406961976003,5.68063670198747,3.95815201034948,5.23655392278955,5.77563411239539,5.03978282012417,5.04292317033301,5.30979346539773,5.40792301032836,3.782520395906,3.66780753074035,3.8998624960644,5.07376455715719,3.39029684098397,5.02092537425007,4.69046300021007,5.03819606316672,4.38835244425362
"779","Zm00001eb036300",7.03598914248834,6.67344540128665,6.45258884401342,6.52799547348264,6.53194157685018,7.3618191753997,7.44908836710233,6.5199531423083,6.53158160768284,7.01522951017207,4.94574252765038,5.40267232508946,5.00341056252479,4.79294729214788,4.61186045284037,4.35553142282329,4.87532005200317,4.19513771197359,4.72438061406668,4.83581142122484
"780","Zm00001eb036320",4.42408799352979,4.86862565285434,4.65159283474656,4.3568366172033,4.69044417455551,4.38952693092452,4.45397887212685,4.54446270907271,4.73901850576981,4.74982435679078,4.52733817727313,3.41995031652129,3.7990520640186,3.8998624960644,4.61186045284037,3.39029684098397,4.79660807598913,4.19513771197359,3.34046563228362,4.23009036033689
"781","Zm00001eb036330",5.36230683141129,5.02862671530353,4.94161897153378,4.59116354950251,5.89692675014241,4.80331400766946,5.50972757699511,4.2216426596091,5.30757120181275,5.09792960258385,5.06199559614622,6.12566497670306,4.13347110308916,4.46174138367251,3.27625742105593,4.28338163706746,4.16366554636615,4.15994828351129,4.32276363055016,4.88975022833565
"782","Zm00001eb036350",7.62153129187464,7.12230478536117,7.38516941644812,6.72783681156659,7.11355646913758,8.03693886356971,7.01952837989274,7.2244321842989,7.63334208721952,6.95880445109857,6.83843924167614,7.02198633060139,7.02368295755105,6.85627322751671,6.85548355222794,6.84972845962126,7.46240885383271,7.4907545297451,7.05169190565095,7.1577395161122
"783","Zm00001eb036440",4.37294788865021,3.77776272498125,4.59163304670764,4.66189508550649,5.03829729679058,5.27358613431673,5.6453850169774,6.23572424132327,5.42693909382343,4.51861406743389,6.65931530338736,5.94649613101713,5.78328474816029,4.6368280902306,5.5981855159433,5.22679810870109,6.91000947284822,7.3650627134159,6.95732821747106,6.50094427062998
"784","Zm00001eb036480",9.7302976869525,9.18853680816173,9.65512920461096,9.44948560521253,10.0983904902343,9.41935211608488,9.67513212009001,9.22591837134593,9.05330562358527,9.64465728369701,9.21580093222526,9.15304636422585,9.18087711297972,8.83622000061358,8.60332881921926,9.32777575642591,9.28576202271785,9.29735060456462,9.48822898380177,9.50148572120526
"785","Zm00001eb036510",5.03377845029543,4.74740745056375,5.32731160715733,5.44076377932446,5.02337772789587,4.09570218524424,4.66879460939044,4.26988683411904,3.19611702870521,3.57634468809834,3.85196038132976,3.27556040718612,2.97592982610268,1.829473168173,2.58437971641826,3.39029684098397,2.44745851236674,0.627453202684269,1.15283862910785,1.58099752219602
"786","Zm00001eb036530",7.45777852256843,8.22549843373883,8.07081010384643,8.58441795780143,8.46402685464238,8.86481516242618,8.52963508027466,8.73102006007909,9.00703963230054,8.77720158823232,8.20266871847805,8.14916641108256,8.1178404513754,8.2114486467303,8.61015815760937,8.16037074696211,8.18828330198858,8.25368372177716,8.38272558699122,7.76722433596743
"787","Zm00001eb036550",4.91497232791296,4.29445444031513,4.94828042224489,4.0067052182132,5.16171396561844,4.73219762981645,4.6571474815366,4.47936764010038,3.28660179283657,4.28248448544907,3.85196038132976,4.70005823571403,3.18238070357011,2.67747007472795,3.27625742105593,3.75286692036868,4.4301805209349,4.22948921676437,3.53750247934317,3.61341899988839
"788","Zm00001eb036560",9.02076065678204,8.82670449624182,8.80460047288261,8.32581964749508,8.6413921563046,8.49898426027896,8.8136763633075,8.41042579961705,8.39176052485413,8.94998554186823,7.767438472775,7.42423767492439,7.73081732826615,7.63166638511482,7.35561521266922,7.80855105294635,7.26215540976551,7.21026723682685,7.56599639516847,7.27891283892156
"789","Zm00001eb036580",4.99516846188534,4.86108368447799,3.61481887938187,4.6139435167863,4.58190197451928,9.63577546100556,4.38072314900368,5.03839958409766,4.62910463754986,4.78271888593929,2.83026531023044,3.27556040718612,0.860452608682747,1.09250757400679,2.34337161691447,3.08544225945555,1.51457270822528,2.21241570340543,1.88980422327405,-0.293471595720124
"790","Zm00001eb036610",6.80342344825414,7.26782992496914,7.30570469111486,6.59289605337749,7.00707736762802,7.11845697617216,6.01255288086841,7.15276358281619,7.61313157810536,7.32999420328771,7.17604014707217,7.21250823665082,7.36824724888144,7.22864426199282,7.54571809604916,7.25064485065546,7.31958368981458,7.50484690104829,7.02457277930275,7.38600850378532
"791","Zm00001eb036710",3.6047184575761,4.55547971617398,3.31765037939421,4.16507824262299,5.87345164308696,2.61837034598311,3.14589761848572,4.20626160196143,4.15114269724715,2.77299134346153,1.69276178648051,0.612595394463689,1.59741820284895,1.09250757400679,1.69129492033478,1.31990751309257,4.20488820909266,3.02955164625561,3.86555667702738,3.33101926918767
"792","Zm00001eb036720",6.43196660809415,6.05206150883442,5.89366362131871,7.6131587745309,5.56006489681458,6.73833884401969,7.01481318699091,7.89481767143223,7.75871799866595,7.17633999936581,6.40425669313059,4.86052290790727,5.29785792099005,5.2889047868103,6.71048848556809,5.53713822931324,5.82992814918915,7.04651047341545,5.57537066493362,6.46586181147454
"793","Zm00001eb036760",6.45723112407685,6.07443140853326,6.63324100316736,6.34688018802512,6.00329084962793,6.32128944285404,6.17901662125171,5.89601830246922,6.56560799370726,5.75207928182869,6.49667762457134,6.12566497670306,4.13347110308916,6.56282750878683,6.36775577554143,6.07479501525604,6.22004801626367,5.81445171748552,6.33606045316362,6.23530806960791
"794","Zm00001eb037360",5.22335035598021,6.10600676537492,6.09128300375696,5.01983916587719,5.40792619221398,5.26137295084441,6.0984699099718,5.87126287624654,5.22620486457946,5.39144709000072,5.92029751109291,5.1361573505207,4.8901999520768,6.40236283659358,6.23266815250825,5.06406860866298,4.99765559492722,5.82572282982054,5.40076614255143,5.66846036344636
"795","Zm00001eb038270",5.4374106416958,5.19016182273358,5.21092434423068,6.53473249727506,5.61101859668704,4.3798842393095,5.54662580033933,6.10769910701968,5.63893632756782,5.28389974331578,5.3172526513883,4.45389764844463,0.860452608682747,4.15140126306036,5.35967342924357,3.08544225945555,4.99765559492722,5.11471902951829,3.86555667702738,5.68380832777979
"796","Zm00001eb040620",5.28695421025294,4.55457714296527,3.8782757020656,3.35280131344322,3.55083760074341,3.98913968017397,3.56064444199732,2.49642664776383,3.67467113186096,4.11192424941973,4.96578028088692,3.782520395906,4.63304211257968,5.88258450463256,5.4230988093852,4.55256826988284,3.78306154415118,5.6338794718437,4.92542813300477,5.50527019603277
"797","Zm00001eb040630",3.16917730873482,4.47413798756303,4.72160514312634,4.02389489388897,4.55867042546233,4.03586024078462,4.52159756943455,3.94718825822165,3.57220549040316,4.25019170920466,5.58677109079229,4.86052290790727,6.30891310949904,6.13690169336525,5.80280323555177,5.56783502653615,5.27430961005014,5.49957838013211,6.07567076858539,6.19302826611534
"798","Zm00001eb040640",3.92907955479194,4.33148830568195,3.99821248719408,3.98585525411833,4.9255850619008,4.41640312782524,3.84239452295113,4.16438444542999,5.04907100890379,4.27412115300987,6.05733421877636,4.95837023130542,6.0699059743117,5.23546552784884,6.02349135067597,6.52936087872152,5.31252893228063,5.78010021269475,6.17767048208778,6.71028053914098
"799","Zm00001eb040740",4.449945758089,4.56176933181427,4.87645284113075,4.46179814386293,5.15175401917022,4.27182256945371,4.52810944314697,5.24762172856792,4.23768514006143,4.4305449463245,1.24530280950928,3.782520395906,3.18238070357011,4.03110702934265,4.43852884995481,3.75286692036868,4.0324210130879,4.50659880780988,4.52207243877357,4.2713130230634
"800","Zm00001eb041430",5.02286365716033,5.28978073466295,4.92375199368959,5.36367354229048,5.30118170523052,3.83545128726443,4.41778623753509,3.16321709666258,5.32564315049312,4.94975213438266,-0.629166308406857,-0.972367106257468,-0.724509892038409,-0.492454926714364,-1.11606000172283,-1.00202058179479,-1.94485891041202,-2.17990171937334,-2.01708637233447,-1.87843409644128
"801","Zm00001eb041850",7.27499665426665,6.92075222102905,7.60415580520336,7.81682804457045,7.35505122651938,7.20442958766396,7.10282493876527,6.78492836058569,7.61476389691276,6.94122071626455,6.87598361053628,7.05553889031242,6.82238456784923,6.45005957862488,7.33926721858173,7.36866682501242,7.39721575758712,7.28566468543606,7.10444714500557,6.64904290961912
"802","Zm00001eb042820",4.59615597600165,5.26826291064041,5.17113369386629,2.93034127982491,4.50904339960615,4.33815635286289,4.28813096823835,3.06201090571162,3.55265076821178,4.11424218369037,2.91515420781695,1.83498781580014,3.18238070357011,4.46174138367251,-1.11606000172283,2.4574110368425,0.862496011645585,3.49252362259816,3.96019355116545,3.40696812242097
"803","Zm00001eb043080",2.85095011368655,3.09250770882763,3.31765037939421,2.90292038502705,2.81888463644004,2.68541301668625,1.81529905186013,3.28621015734024,2.55411240896415,2.94315713752811,3.93561831037667,3.27556040718612,1.59741820284895,1.09250757400679,2.97140283952751,1.31990751309257,4.99765559492722,4.53434379829279,4.82840367860991,5.34073442402088
"804","Zm00001eb043450",4.27828628201163,4.98792639341084,4.52691240196262,5.65558725449746,5.50934352638772,5.51867918767397,4.80253280985413,5.4698622879958,5.52782533934881,5.48479758966355,6.06664196100259,4.58222174542017,5.42523722746627,5.77433161398054,5.77875776158512,5.9168426554798,5.93165803615298,5.0000073706416,6.13773173671764,5.37895374625137
"805","Zm00001eb043540",4.95563805716896,5.69246163172146,5.72814725029755,5.60151489847887,6.09330276115787,5.53921409271062,4.96014718270554,5.98635007994358,5.29818902048189,5.38261293018622,5.74587312294007,5.76909988014368,6.01695709436274,5.69736963216565,4.86121992177709,5.73944640460635,5.53895686685224,5.27130939245899,5.57537066493362,5.62141179064193
"806","Zm00001eb044210",5.43999166946049,5.89172346335033,5.98614990413852,6.49778566599572,5.42561271918343,5.83551370358669,6.27507629489092,6.23940599076558,6.27963957455888,6.084048176277,6.50354761393838,6.2273052385789,5.87540295014872,6.32772403570082,6.68483989819748,5.96376370286729,7.08028065186649,6.50309286430835,6.35360103447275,6.85965816317921
"807","Zm00001eb044840",6.68277280092742,6.43580455276462,6.86808524153592,6.43542994143071,6.27612251969048,6.99682555089292,6.29015191340492,6.1891041331256,6.61537674121143,6.29530742436922,-2.21412880912801,-0.972367106257468,-0.724509892038409,-0.492454926714364,-1.11606000172283,-1.00202058179479,-1.94485891041202,-2.17990171937334,-2.01708637233447,-1.87843409644128
"808","Zm00001eb044850",4.72552276250395,4.12425394971052,4.4763203475857,3.39186602385617,3.86005342382322,5.12728949886872,4.26508089304571,4.78161538090586,6.03831815962243,4.45720346789133,5.74587312294007,5.65698951382214,4.63304211257968,5.57363426374341,4.09339336390612,6.0532618537064,9.41653662275387,7.09854773884715,6.16778897057382,8.01486743441928
"809","Zm00001eb044860",4.68714947961468,5.0971311883465,4.34475521561069,3.95171773424295,4.85744474266568,4.33338569130397,4.36169190907553,3.86433888455713,5.1899250006786,3.87314354122396,-0.629166308406857,1.83498781580014,-0.724509892038409,3.20798479142673,2.58437971641826,-1.00202058179479,3.18442410653295,0.990023282068977,-2.01708637233447,1.82200562169981
"810","Zm00001eb044910",6.95236805686957,6.6354493087625,7.31593301219659,6.53199256204506,6.79534828211931,7.51596113802744,6.39598057883386,6.57442532139747,6.84283357896027,7.27820435803758,7.44942929508926,6.86683668183948,6.95497020746704,7.44418301228821,7.0183663184981,7.54101123846044,7.31488435327876,7.4329667779177,7.16033316565477,7.30891797675922
"811","Zm00001eb044990",7.22383986800079,7.97648603362141,6.83608582772617,5.31198083315526,6.2620365241208,6.9496324881642,7.18516315572621,7.63948624444234,5.67635424628489,6.92711155810918,8.10441400057471,8.05830002998947,7.73901448123277,7.74116475004534,6.69772118949421,7.14263766103709,7.04098302659132,7.6354815764402,7.7918778025848,7.93374320907317
"812","Zm00001eb045270",7.98183055088774,6.58176959752013,7.37855143316634,6.44366995338872,7.35548324727746,7.73791738029239,6.53569620507467,5.69715743727454,6.41645073213867,6.09332211210637,6.3055074437152,7.19253982041822,6.19435334523619,6.707217418122,6.00288107100068,7.49383444509238,6.6287882770813,5.78010021269475,7.26600198068954,6.05820384256129
"813","Zm00001eb045300",3.72300038705322,3.48620555387126,5.42452634734591,3.37650262826428,2.81888463644004,4.4171819677274,3.88100415283713,3.16362549164472,3.8049538687205,4.4932370486173,3.51379164543519,2.48706451237983,3.36295294921193,3.41443566889415,4.09339336390612,0.582941918926363,3.54699418591766,3.31195137695634,3.53750247934317,2.3694934170023
"814","Zm00001eb045350",6.08995649074296,6.71229692406356,5.62473598039775,6.18582682981223,5.74623581258576,6.00625930584262,6.31639420222679,6.01676835794505,5.34329858392202,5.41647934330188,5.86802023222586,5.74187841140865,5.78328474816029,5.57363426374341,5.6521243230541,5.79239528455531,6.06076563878186,5.70884152952492,6.26368439779614,5.58917145364172
"815","Zm00001eb045360",5.82062577241569,5.28740293054761,5.53461768137219,5.57534510047231,5.86766127733332,4.95045218902813,5.39926187574218,5.24246516253316,4.43081308092292,4.02480804595883,8.01829211804806,7.66787782996488,7.57469812634887,8.14779000950798,6.92285898756947,7.9198203552797,6.95298654559349,7.0271126008042,7.52401024301506,7.55827744569593
"816","Zm00001eb045370",6.71614114946184,5.69662985812715,6.5345604639859,6.02896000701917,5.99862932196804,5.73531530193475,6.94474948508697,6.81352646453193,6.38456150988041,6.23610495680913,5.40792301032836,5.25645158423841,5.71843360381032,5.91693600942334,5.77875776158512,6.31086237348956,4.94995885289592,5.0000073706416,4.42585712351426,5.94811439084963
"817","Zm00001eb045420",5.77813779120345,5.31263043571256,4.9447642797471,5.7770089978574,5.65655136043818,5.10160835579971,5.05523800815029,4.91407780577437,5.87728907078132,5.48593568040318,4.72838569621123,5.1361573505207,5.34157929841936,6.04670388439367,4.86121992177709,5.56783502653615,4.87532005200317,5.39752710866241,5.52980808755317,5.7869018207439
"818","Zm00001eb045450",6.78600010394068,7.48668073435853,6.74737286719386,6.98299225857711,11.9389586475027,6.94510131339891,6.67219976450139,7.35962083081717,6.80782902608683,6.61585108762871,6.26565145490109,6.62008993101061,7.08927129917863,7.02324491156968,7.27195728362231,6.64903110938414,6.846303978143,6.40881291620893,6.65887066060728,5.85627552378456
"819","Zm00001eb045490",5.55269805499803,5.42953637525365,5.64499096250033,5.10431768683181,5.46764330469989,4.5050593499678,4.71792339119326,4.62044404027661,5.07086472603063,4.63225772163099,4.32503000198002,4.45389764844463,4.31988422732004,3.75547258672922,4.95002918873494,3.64183560797993,4.56293572978668,4.22948921676437,3.96019355116545,4.18765509401649
"820","Zm00001eb045520",4.97435773204993,4.95407241923504,5.09376832342092,5.15963564398653,5.17905394521221,4.38573238716504,4.93099536650182,4.86426782967917,4.78368375811418,4.91801746064575,4.77455587764415,3.8856138888701,5.25277003146151,4.46174138367251,4.90630781130563,5.14772653770989,3.54699418591766,4.04891697112255,4.00528144069399,4.53095683969642
"821","Zm00001eb045530",6.89600974338623,6.93863623648703,7.07928944246028,6.71156765866192,6.92969955372526,6.81112713970468,6.62803147895271,7.22982214741579,6.47105323219635,11.8226239133359,6.60923843091822,6.55901435425884,5.61534011084622,6.85627322751671,6.30179251316307,6.34670757243628,5.66247140333759,5.3669927405143,6.53366041304878,5.8426650922659
"822","Zm00001eb045540",7.67607699744254,7.5240896119846,7.62068294509122,7.62268555917884,7.99879162748141,8.14444964080912,8.06048375559365,7.47343263244848,7.18943732859129,7.2525506812824,6.97816400534275,7.06655188303484,6.64181232220741,7.30844497320594,7.48756634326336,7.01478770589176,6.98291905167032,7.2774791596992,6.29125265780494,7.07866794512101
"823","Zm00001eb045630",3.01176719323348,3.81383426957849,4.17347841884755,3.37254315479923,4.26989706674649,3.35373330410825,2.33774571640148,3.19375908955511,3.24588252946784,3.6513135248052,3.14342319549007,3.67148908351726,5.10838012212633,3.59500791453598,3.63882750044064,3.24590693164879,3.48140584429008,3.70274132998851,2.737801129829,3.54783065826082
"824","Zm00001eb045660",5.267663674783,5.98676346987119,5.53423472957142,5.73150545835446,6.07945767113514,5.70467130224394,5.30392113890407,5.90008998824389,6.00386285608758,5.26313832692718,4.94574252765038,5.68584437649433,5.34157929841936,5.95048856913436,5.07376455715719,5.37301884955213,5.31252893228063,5.15101515874128,5.51429508818185,5.19838150060955
"825","Zm00001eb045680",5.8646897798467,5.84283772006781,5.43873263959593,4.84070334715504,5.44578661918716,4.96738560880992,5.6537250384136,5.49056064582003,6.70826474618914,6.09229036239458,5.40792301032836,4.95837023130542,4.40477312490656,5.34043508745038,4.09339336390612,5.30176016638231,5.77624027829517,5.31994416770987,5.77081618705697,5.66846036344636
"826","Zm00001eb045690",3.82060238921025,4.46608670477244,3.84644724912781,3.60530723244819,4.83776233346834,3.28420171892176,4.05448486049265,4.71041234218859,4.42151198784519,4.43487822410585,3.27772428720166,3.27556040718612,2.97592982610268,3.75547258672922,3.92833411763563,3.64183560797993,3.78306154415118,2.21241570340543,2.737801129829,4.09884582705864
"827","Zm00001eb045780",3.51922664606383,3.28696967925838,5.83000426350655,3.7371480516869,4.20963408340637,3.86894347797026,4.023349065636,3.71884568254397,4.42940213283785,3.88822944374505,3.34046004254962,3.67148908351726,3.66780753074035,4.93380982798773,3.13186751172076,4.20743278383416,4.79660807598913,3.92862273740483,4.00528144069399,3.95445591772346
"828","Zm00001eb046040",7.3488679355654,7.78260221252835,8.6282489010674,7.32741684917102,7.5847579669328,8.16670694031684,7.39773567836116,7.67652326575343,7.85551318988634,7.98506355604794,7.06432064909247,7.49115726701371,7.35763914931546,7.76963991865582,7.65542946777777,7.46150379147639,7.47510126743587,7.52573066798808,7.59209236580751,7.22222824256392
"829","Zm00001eb046080",4.65132915362726,4.43689434632216,5.28895021239152,5.08586049620762,4.26886881073555,4.82253137484598,4.04733065951833,3.06201090571162,4.38312561601626,4.49997064077311,3.89439564765016,4.23708625937148,3.36295294921193,4.36552606841321,4.49864984239238,4.88062246756705,3.98587842715087,4.29583171159306,3.71083408222873,3.73627574767393
"830","Zm00001eb046210",5.17214187285671,5.68483246872718,5.3937528895185,5.7354844967417,4.99222529536616,4.96446637040542,5.00223422564046,5.09054506302982,5.19827139168783,3.98627395016528,5.04325903356464,4.91027594310437,5.00341056252479,5.12225491740084,6.00288107100068,5.56783502653615,5.50635220142031,5.20380257310072,5.8958029638955,5.5224453398409
"831","Zm00001eb046260",8.60883311400549,8.42263901938839,8.26079067783308,8.30065762832943,8.76045984991389,8.11968567052864,8.16880567504512,7.59819638066365,7.98994239397524,8.91365368446536,8.35287656111902,8.53344444766213,8.77732729286389,8.63940203389443,8.72786104956621,8.51170701415764,8.08994005216525,8.20055934571564,8.33936559788729,8.31755320158723
"832","Zm00001eb046280",4.06617629219566,3.46499928514757,3.83658025421676,2.89404739946926,3.87218719414716,4.86596925685277,4.55790875577794,4.00872733158388,3.41418177520827,4.16428511557565,3.14342319549007,4.07202701310099,3.52341762140518,3.75547258672922,2.34337161691447,4.55256826988284,1.9620316851965,0.627453202684269,1.15283862910785,-1.87843409644128
"833","Zm00001eb046300",5.11307790543669,3.24907212653611,5.25005347960003,6.23210390153812,3.36234187788759,5.29071239924869,5.22119800952443,10.8221747922029,5.31990802189047,5.31716262461957,6.53070502837153,5.76909988014368,4.48494347359054,4.46174138367251,5.80280323555177,4.12726243515017,7.02380788278319,6.80594021763,5.63396531884446,6.79752293650047
"834","Zm00001eb046310",5.4345318410101,6.48041626347831,6.67819168244109,6.47711864153742,6.22141032055537,5.5081596993726,5.97930542686548,6.24070005690904,5.92899129385094,5.78237657047491,5.81377718744187,5.94649613101713,5.75122353892799,5.06213392496327,5.57044052546039,6.11692049092871,6.07194937727453,5.82572282982054,6.07567076858539,5.94811439084963
"835","Zm00001eb046340",7.7047945872367,7.95158405570953,7.95207530617354,8.55970929677538,8.41534521149902,8.23861801873087,8.7869462524267,8.26276955662212,7.79408246121639,8.59528671400673,7.84521565169641,7.48296011404709,7.86420474354385,7.45591230487031,7.74502690427257,7.60900421551256,7.35663728457053,7.1666120137923,7.59209236580751,7.09023269675393
"836","Zm00001eb046400",6.46627129517708,6.57732316930706,6.61647735051874,5.53549186721539,6.70098171463004,6.12505002615965,6.31973947240326,5.68678117606939,6.1888223501206,6.97651674579218,4.29366583107068,5.82204876009264,4.56089232682384,5.17997041525713,3.83813630866405,4.6704047601767,3.98587842715087,3.70274132998851,3.26831584652778,3.54783065826082
"837","Zm00001eb046420",6.20410892965124,5.69090008306388,5.91998031621047,5.84929333064545,5.25125019158703,6.3665267276123,5.0687641982528,5.7473206845119,5.21524246720238,5.5535217063102,6.03853662332224,5.74187841140865,5.05684982148625,5.65729219279032,4.66529971180183,6.27410382347944,4.99765559492722,5.78010021269475,5.22131836699061,5.32123824839508
"838","Zm00001eb046650",3.75613024136984,4.23177508273707,5.06561815465168,4.49001697690948,5.42725222101473,4.89384639956267,5.28737193971956,4.08351619540146,4.44276334204168,4.89075360823652,5.00503971133415,4.64234273785774,5.15813315732343,4.93380982798773,4.81467733584006,4.92871675576809,3.41269309420606,3.54801873518986,3.02730774702399,5.04042914083331
"839","Zm00001eb046700",3.70263446015866,5.7059545056797,3.88676688587383,3.53965046507885,4.01494077806604,4.41904987724616,4.68099365101434,3.46709944496177,4.10423451684555,4.20267049956899,3.61876120503673,4.23708625937148,3.18238070357011,-0.492454926714364,3.92833411763563,2.6984191363463,2.69899727936271,3.31195137695634,3.1121966446105,4.00420895292056
"840","Zm00001eb046740",6.31342240821312,5.69178719298831,6.16733848982489,6.62088582795879,5.70526296074664,5.59300942258194,6.35482062072187,6.13363535188812,5.63060196973966,6.96751237660883,2.74006750125886,0.612595394463689,1.59741820284895,2.31489999534324,4.01322301522214,2.6984191363463,3.26459445521693,4.08688482132157,3.02730774702399,2.64512785961573
"841","Zm00001eb046750",6.61906315009602,6.0511797466695,5.71586583283716,5.47382313582016,5.71241247306742,5.76436822996826,6.03805694198583,5.84907074963578,5.42953998816381,5.17242710243873,4.08965193904909,4.07202701310099,2.73492172659889,2.67747007472795,4.55636534024867,3.64183560797993,3.41269309420606,1.52053799876776,4.45864705863193,3.54783065826082
"842","Zm00001eb046900",4.88481362544493,4.47636941572616,4.05634012397018,5.54978176998383,3.25328747408944,4.94305077647472,9.01661510758798,4.78940360785553,5.40798467909556,5.15678730263369,5.13459934510306,3.67148908351726,4.48494347359054,2.67747007472795,5.29333093441487,4.4242441729073,4.87532005200317,5.44215010008304,4.42585712351426,3.90292561708338
"843","Zm00001eb046980",8.2119294308791,8.51196512419789,8.50990371132382,8.08361827058566,8.29525234288947,7.90590823208218,7.87454142846082,8.71557598657571,8.11126047600118,8.5510502820781,7.9818584889005,8.42637658568072,7.4994917821597,7.56824100497319,7.59474643197652,7.7156558412716,8.01659078398618,7.5899361242561,7.84244841404819,7.47691699998353
"844","Zm00001eb046990",3.37049162978897,5.22266939281025,4.12567081236736,4.28624665120924,3.77153625553709,3.71045507039535,3.9838969773706,3.85804377243446,4.36563393751344,2.91713212625122,6.49667762457134,6.81553545313396,5.87540295014872,6.04670388439367,6.3351511101095,6.11692049092871,6.3994369975038,6.09156130853104,6.39654155668971,6.40233667368932
"845","Zm00001eb047060",7.90151464318266,7.61754843818484,7.23693020264817,6.24374486003157,7.89518868583087,6.57866519175002,6.48077525415445,7.12245327942621,6.81649372500285,6.06951170248946,6.1301670987878,6.9991764476933,6.45539919797653,6.92539758817153,5.9819720812377,6.43260764584193,6.45174587076984,5.93384044667585,6.10703493949472,6.77620193208669
"846","Zm00001eb047070",8.11884910982879,7.60341386939523,7.80866676240084,6.9789348640785,7.74729562251307,6.96692101850004,6.89585421456174,7.20324206328374,7.1317647474667,6.72641336306,8.8019830290925,8.58413894841446,8.67850213153659,8.96081570729626,8.1945527799367,8.53130915051104,8.61833736180472,8.86654022863398,8.99204241720479,9.20703836274
"847","Zm00001eb047120",5.95869175703378,6.69593809293841,6.27202501522669,5.99113154585627,5.52193033889383,5.44473277835643,5.92927420011593,5.52231128046111,6.35619648295351,5.71957835875036,5.94068929992409,6.10444849079336,6.26417479473376,6.10745791547276,5.45379560660812,6.21714793866737,5.53895686685224,5.47114997180559,6.09665579371472,5.72889621730833
"848","Zm00001eb047160",4.80521656452586,3.37925745185935,4.570872571592,3.14080323542749,4.20201250869943,4.46071266294144,2.91144687352089,4.42915682871863,3.8350149741005,3.72134015210106,2.64385218599956,4.1569159106875,3.18238070357011,-0.492454926714364,1.69129492033478,1.80533434026281,3.00933739997486,3.31195137695634,4.04900281812331,3.73627574767393
"849","Zm00001eb047170",8.10144064389755,6.85473745543569,7.30378263569083,12.1253289590379,7.41841932041479,7.11525772937437,7.70718860018177,7.40767526825071,7.11951419143925,7.50210109645132,7.55901039759168,7.49115726701371,7.36824724888144,7.58969411463951,7.50232550053578,7.51761567104842,7.72579733870642,7.47294325362864,7.60313345317302,7.45024083088667
"850","Zm00001eb047360",3.45731222524559,3.98634707720449,3.499158932338,3.70192455669652,5.18746717790735,3.81687203949691,3.36563096788748,3.68391250910401,4.47352821232252,4.38836532413825,3.7631511143719,3.27556040718612,3.18238070357011,2.96697669192293,4.90630781130563,1.31990751309257,3.54699418591766,3.88618747108444,3.26831584652778,3.0757622139456
"851","Zm00001eb047400",4.04435642644923,3.54118850165201,3.31765037939421,2.98855288782453,3.37654064783814,3.02327946150277,3.32371569929374,4.85405726964131,4.15457596810256,3.33039857656548,3.4005810349872,2.93452348935105,3.7990520640186,3.8998624960644,2.58437971641826,4.04237353756366,4.53087452055438,3.65298829479141,3.91365096522842,2.51388332633748
"852","Zm00001eb047410",3.0176441873293,3.39029694592065,4.80866567224506,2.86492505559464,3.11605313642771,2.40856268802027,2.92092192281957,7.54153658499289,3.1073821277014,2.25727249225192,4.86268678792282,0.612595394463689,3.36295294921193,2.96697669192293,3.92833411763563,4.4242441729073,4.84955695593809,4.83132553604992,3.02730774702399,2.76542209333344
"853","Zm00001eb047450",3.75091863875199,5.23812365075981,4.52959704930958,4.7785086255126,4.83014877714494,4.21057838859473,4.15871146746422,5.37653159833236,4.51432447865691,5.06273485380801,4.68068895417993,4.07202701310099,5.25277003146151,4.79294729214788,5.91736299981462,4.35553142282329,4.71335257233978,5.03926680108883,5.05972922471637,3.40696812242097
"854","Zm00001eb047500",5.63734586471186,5.37733438917848,5.68623292086152,6.44319084838002,5.99295063018613,5.81461460320345,5.43218251938228,5.88052232957082,6.27267395076281,5.36075377086104,6.35192522904308,6.30375729901677,6.49465862842375,6.07740068161658,5.5981855159433,6.27410382347944,6.29831507306093,6.02466942487587,6.18748477191474,5.985752048213
"855","Zm00001eb047520",8.93743589118159,9.32196556320974,9.16343339363788,9.41773747782471,8.99234103725651,8.12015554585166,8.47488501571813,8.24973977205731,8.73796072712047,8.75047468052166,5.80267947855854,6.10444849079336,4.70175486266369,5.57363426374341,5.87262468504934,5.56783502653615,5.73462118909343,5.38234070484774,5.54515605188661,5.21959798651925
